ID Intervenant,ID Client,geometry_intervenant,Permis,geometry_client,distance,duration
764144581,552306887,POINT (1.5004603 48.6603812),1.0,POINT (1.3748625 48.7296135),13.5 km,18 mins
78007874,552306887,POINT (1.3803568 48.7389345),1.0,POINT (1.3748625 48.7296135),1.6 km,4 mins
746414886,552306887,POINT (1.1976441 48.7694552),1.0,POINT (1.3748625 48.7296135),16.4 km,23 mins
1452747150,552306887,POINT (1.2531719 48.8432071),0.0,POINT (1.3748625 48.7296135),20.9 km,1 hour 14 mins
78005437,552306887,POINT (1.3562779 48.712418),1.0,POINT (1.3748625 48.7296135),3.0 km,6 mins
213237245,552306887,POINT (1.2411202 48.7632262),1.0,POINT (1.3748625 48.7296135),13.4 km,17 mins
609468992,552306887,POINT (1.2325806 48.6405554),1.0,POINT (1.3748625 48.7296135),16.4 km,19 mins
818696864,552306887,POINT (1.3579211 48.7447023),1.0,POINT (1.3748625 48.7296135),5.9 km,10 mins
813991780,552306887,POINT (1.0731951 48.6927148),1.0,POINT (1.3748625 48.7296135),24.7 km,28 mins
739888851,552306887,POINT (1.303906 48.75186),1.0,POINT (1.3748625 48.7296135),8.4 km,13 mins
78012267,552306887,POINT (1.3719853 48.7292064),1.0,POINT (1.3748625 48.7296135),0.3 km,1 min
700168298,552306887,POINT (1.210611 48.7580989),1.0,POINT (1.3748625 48.7296135),15.3 km,19 mins
162858075,803656603,POINT (1.3746477 48.7222691),1.0,POINT (1.3819999 48.7236),0.9 km,3 mins
78007018,803656603,POINT (1.351054 48.689927),1.0,POINT (1.3819999 48.7236),5.9 km,10 mins
856089133,803656603,POINT (1.5230773 48.6454179),0.0,POINT (1.3819999 48.7236),16.9 km,58 mins
842621873,803656603,POINT (1.3798422 48.728863),1.0,POINT (1.3819999 48.7236),1.0 km,2 mins
838320706,803656603,POINT (1.3919715 48.7385156),1.0,POINT (1.3819999 48.7236),2.0 km,5 mins
776399834,803656603,POINT (1.3414973 48.7272205),1.0,POINT (1.3819999 48.7236),4.8 km,11 mins
854577575,803656603,POINT (1.3579211 48.7447023),0.0,POINT (1.3819999 48.7236),4.2 km,17 mins
648993440,803656603,POINT (1.2410824 48.7613818),1.0,POINT (1.3819999 48.7236),14.1 km,18 mins
888888888,803656603,POINT (1.3796637 48.7209265),1.0,POINT (1.3819999 48.7236),0.4 km,1 min
480302361,803656603,POINT (1.3827051 48.7302065),1.0,POINT (1.3819999 48.7236),0.9 km,3 mins
710283561,803656603,POINT (1.374591 48.7325587),1.0,POINT (1.3819999 48.7236),1.5 km,4 mins
810259688,803656603,POINT (1.356134 48.711115),0.0,POINT (1.3819999 48.7236),3.2 km,11 mins
764144581,803656603,POINT (1.5004603 48.6603812),1.0,POINT (1.3819999 48.7236),13.2 km,17 mins
78007874,803656603,POINT (1.3803568 48.7389345),1.0,POINT (1.3819999 48.7236),2.4 km,5 mins
746414886,803656603,POINT (1.1976441 48.7694552),1.0,POINT (1.3819999 48.7236),17.4 km,25 mins
1452747150,803656603,POINT (1.2531719 48.8432071),0.0,POINT (1.3819999 48.7236),22.2 km,1 hour 12 mins
78005437,803656603,POINT (1.3562779 48.712418),1.0,POINT (1.3819999 48.7236),3.1 km,5 mins
213237245,803656603,POINT (1.2411202 48.7632262),1.0,POINT (1.3819999 48.7236),14.4 km,19 mins
609468992,803656603,POINT (1.2325806 48.6405554),1.0,POINT (1.3819999 48.7236),16.5 km,18 mins
818696864,803656603,POINT (1.3579211 48.7447023),1.0,POINT (1.3819999 48.7236),6.2 km,11 mins
813991780,803656603,POINT (1.0731951 48.6927148),1.0,POINT (1.3819999 48.7236),26.9 km,29 mins
739888851,803656603,POINT (1.303906 48.75186),1.0,POINT (1.3819999 48.7236),9.4 km,15 mins
78012267,803656603,POINT (1.3719853 48.7292064),1.0,POINT (1.3819999 48.7236),1.6 km,4 mins
700168298,803656603,POINT (1.210611 48.7580989),1.0,POINT (1.3819999 48.7236),16.2 km,21 mins
162858075,446362468,POINT (1.3746477 48.7222691),1.0,POINT (1.436412 48.7251381),7.3 km,12 mins
78007018,446362468,POINT (1.351054 48.689927),1.0,POINT (1.436412 48.7251381),10.7 km,15 mins
856089133,446362468,POINT (1.5230773 48.6454179),0.0,POINT (1.436412 48.7251381),13.1 km,45 mins
842621873,446362468,POINT (1.3798422 48.728863),1.0,POINT (1.436412 48.7251381),5.5 km,11 mins
838320706,446362468,POINT (1.3919715 48.7385156),1.0,POINT (1.436412 48.7251381),5.1 km,10 mins
776399834,446362468,POINT (1.3414973 48.7272205),1.0,POINT (1.436412 48.7251381),13.6 km,17 mins
854577575,446362468,POINT (1.3579211 48.7447023),0.0,POINT (1.436412 48.7251381),9.3 km,33 mins
648993440,446362468,POINT (1.2410824 48.7613818),1.0,POINT (1.436412 48.7251381),20.0 km,19 mins
888888888,446362468,POINT (1.3796637 48.7209265),1.0,POINT (1.436412 48.7251381),6.2 km,12 mins
480302361,446362468,POINT (1.3827051 48.7302065),1.0,POINT (1.436412 48.7251381),5.2 km,11 mins
710283561,446362468,POINT (1.374591 48.7325587),1.0,POINT (1.436412 48.7251381),6.6 km,11 mins
810259688,446362468,POINT (1.356134 48.711115),0.0,POINT (1.436412 48.7251381),8.3 km,31 mins
764144581,446362468,POINT (1.5004603 48.6603812),1.0,POINT (1.436412 48.7251381),10.6 km,14 mins
78007874,446362468,POINT (1.3803568 48.7389345),1.0,POINT (1.436412 48.7251381),9.0 km,10 mins
746414886,446362468,POINT (1.1976441 48.7694552),1.0,POINT (1.436412 48.7251381),23.3 km,25 mins
1452747150,446362468,POINT (1.2531719 48.8432071),0.0,POINT (1.436412 48.7251381),23.6 km,1 hour 18 mins
78005437,446362468,POINT (1.3562779 48.712418),1.0,POINT (1.436412 48.7251381),7.8 km,11 mins
213237245,446362468,POINT (1.2411202 48.7632262),1.0,POINT (1.436412 48.7251381),20.2 km,20 mins
609468992,446362468,POINT (1.2325806 48.6405554),1.0,POINT (1.436412 48.7251381),21.3 km,24 mins
818696864,446362468,POINT (1.3579211 48.7447023),1.0,POINT (1.436412 48.7251381),11.1 km,12 mins
813991780,446362468,POINT (1.0731951 48.6927148),1.0,POINT (1.436412 48.7251381),34.3 km,33 mins
739888851,446362468,POINT (1.303906 48.75186),1.0,POINT (1.436412 48.7251381),15.3 km,16 mins
78012267,446362468,POINT (1.3719853 48.7292064),1.0,POINT (1.436412 48.7251381),6.1 km,13 mins
700168298,446362468,POINT (1.210611 48.7580989),1.0,POINT (1.436412 48.7251381),22.1 km,22 mins
162858075,213156949,POINT (1.3746477 48.7222691),1.0,POINT (1.3400246 48.7286767),6.0 km,10 mins
78007018,213156949,POINT (1.351054 48.689927),1.0,POINT (1.3400246 48.7286767),6.7 km,10 mins
856089133,213156949,POINT (1.5230773 48.6454179),0.0,POINT (1.3400246 48.7286767),21.6 km,1 hour 14 mins
842621873,213156949,POINT (1.3798422 48.728863),1.0,POINT (1.3400246 48.7286767),4.0 km,10 mins
838320706,213156949,POINT (1.3919715 48.7385156),1.0,POINT (1.3400246 48.7286767),5.2 km,11 mins
776399834,213156949,POINT (1.3414973 48.7272205),1.0,POINT (1.3400246 48.7286767),1.0 km,3 mins
854577575,213156949,POINT (1.3579211 48.7447023),0.0,POINT (1.3400246 48.7286767),2.9 km,10 mins
648993440,213156949,POINT (1.2410824 48.7613818),1.0,POINT (1.3400246 48.7286767),10.8 km,12 mins
888888888,213156949,POINT (1.3796637 48.7209265),1.0,POINT (1.3400246 48.7286767),5.9 km,9 mins
480302361,213156949,POINT (1.3827051 48.7302065),1.0,POINT (1.3400246 48.7286767),4.1 km,10 mins
710283561,213156949,POINT (1.374591 48.7325587),1.0,POINT (1.3400246 48.7286767),3.5 km,8 mins
810259688,213156949,POINT (1.356134 48.711115),0.0,POINT (1.3400246 48.7286767),4.1 km,14 mins
764144581,213156949,POINT (1.5004603 48.6603812),1.0,POINT (1.3400246 48.7286767),21.4 km,23 mins
78007874,213156949,POINT (1.3803568 48.7389345),1.0,POINT (1.3400246 48.7286767),4.2 km,10 mins
746414886,213156949,POINT (1.1976441 48.7694552),1.0,POINT (1.3400246 48.7286767),14.0 km,18 mins
1452747150,213156949,POINT (1.2531719 48.8432071),0.0,POINT (1.3400246 48.7286767),20.1 km,1 hour 6 mins
78005437,213156949,POINT (1.3562779 48.712418),1.0,POINT (1.3400246 48.7286767),3.9 km,6 mins
213237245,213156949,POINT (1.2411202 48.7632262),1.0,POINT (1.3400246 48.7286767),11.0 km,13 mins
609468992,213156949,POINT (1.2325806 48.6405554),1.0,POINT (1.3400246 48.7286767),16.6 km,18 mins
818696864,213156949,POINT (1.3579211 48.7447023),1.0,POINT (1.3400246 48.7286767),3.2 km,8 mins
813991780,213156949,POINT (1.0731951 48.6927148),1.0,POINT (1.3400246 48.7286767),21.5 km,22 mins
739888851,213156949,POINT (1.303906 48.75186),1.0,POINT (1.3400246 48.7286767),6.1 km,9 mins
78012267,213156949,POINT (1.3719853 48.7292064),1.0,POINT (1.3400246 48.7286767),3.4 km,8 mins
700168298,213156949,POINT (1.210611 48.7580989),1.0,POINT (1.3400246 48.7286767),12.9 km,15 mins
162858075,867813356,POINT (1.3746477 48.7222691),1.0,POINT (1.2796346 48.6692689),13.1 km,15 mins
78007018,867813356,POINT (1.351054 48.689927),1.0,POINT (1.2796346 48.6692689),11.0 km,13 mins
856089133,867813356,POINT (1.5230773 48.6454179),0.0,POINT (1.2796346 48.6692689),23.7 km,1 hour 19 mins
842621873,867813356,POINT (1.3798422 48.728863),1.0,POINT (1.2796346 48.6692689),12.4 km,17 mins
838320706,867813356,POINT (1.3919715 48.7385156),1.0,POINT (1.2796346 48.6692689),15.4 km,16 mins
776399834,867813356,POINT (1.3414973 48.7272205),1.0,POINT (1.2796346 48.6692689),9.1 km,11 mins
854577575,867813356,POINT (1.3579211 48.7447023),0.0,POINT (1.2796346 48.6692689),13.2 km,42 mins
648993440,867813356,POINT (1.2410824 48.7613818),1.0,POINT (1.2796346 48.6692689),15.0 km,16 mins
888888888,867813356,POINT (1.3796637 48.7209265),1.0,POINT (1.2796346 48.6692689),13.0 km,14 mins
480302361,867813356,POINT (1.3827051 48.7302065),1.0,POINT (1.2796346 48.6692689),12.5 km,17 mins
710283561,867813356,POINT (1.374591 48.7325587),1.0,POINT (1.2796346 48.6692689),11.9 km,15 mins
810259688,867813356,POINT (1.356134 48.711115),0.0,POINT (1.2796346 48.6692689),9.0 km,32 mins
764144581,867813356,POINT (1.5004603 48.6603812),1.0,POINT (1.2796346 48.6692689),22.6 km,25 mins
78007874,867813356,POINT (1.3803568 48.7389345),1.0,POINT (1.2796346 48.6692689),15.3 km,16 mins
746414886,867813356,POINT (1.1976441 48.7694552),1.0,POINT (1.2796346 48.6692689),18.7 km,20 mins
1452747150,867813356,POINT (1.2531719 48.8432071),0.0,POINT (1.2796346 48.6692689),24.0 km,1 hour 18 mins
78005437,867813356,POINT (1.3562779 48.712418),1.0,POINT (1.2796346 48.6692689),11.1 km,11 mins
213237245,867813356,POINT (1.2411202 48.7632262),1.0,POINT (1.2796346 48.6692689),15.2 km,17 mins
609468992,867813356,POINT (1.2325806 48.6405554),1.0,POINT (1.2796346 48.6692689),8.0 km,9 mins
818696864,867813356,POINT (1.3579211 48.7447023),1.0,POINT (1.2796346 48.6692689),11.7 km,15 mins
813991780,867813356,POINT (1.0731951 48.6927148),1.0,POINT (1.2796346 48.6692689),20.5 km,20 mins
739888851,867813356,POINT (1.303906 48.75186),1.0,POINT (1.2796346 48.6692689),12.1 km,15 mins
78012267,867813356,POINT (1.3719853 48.7292064),1.0,POINT (1.2796346 48.6692689),11.9 km,16 mins
700168298,867813356,POINT (1.210611 48.7580989),1.0,POINT (1.2796346 48.6692689),17.1 km,19 mins
162858075,658302934,POINT (1.3746477 48.7222691),1.0,POINT (1.3825654 48.7399113),5.2 km,9 mins
78007018,658302934,POINT (1.351054 48.689927),1.0,POINT (1.3825654 48.7399113),8.6 km,12 mins
856089133,658302934,POINT (1.5230773 48.6454179),0.0,POINT (1.3825654 48.7399113),17.7 km,1 hour 0 mins
842621873,658302934,POINT (1.3798422 48.728863),1.0,POINT (1.3825654 48.7399113),2.4 km,6 mins
838320706,658302934,POINT (1.3919715 48.7385156),1.0,POINT (1.3825654 48.7399113),1.2 km,3 mins
776399834,658302934,POINT (1.3414973 48.7272205),1.0,POINT (1.3825654 48.7399113),5.0 km,11 mins
854577575,658302934,POINT (1.3579211 48.7447023),0.0,POINT (1.3825654 48.7399113),2.8 km,10 mins
648993440,658302934,POINT (1.2410824 48.7613818),1.0,POINT (1.3825654 48.7399113),13.2 km,14 mins
888888888,658302934,POINT (1.3796637 48.7209265),1.0,POINT (1.3825654 48.7399113),3.4 km,8 mins
480302361,658302934,POINT (1.3827051 48.7302065),1.0,POINT (1.3825654 48.7399113),2.3 km,6 mins
710283561,658302934,POINT (1.374591 48.7325587),1.0,POINT (1.3825654 48.7399113),2.4 km,5 mins
810259688,658302934,POINT (1.356134 48.711115),0.0,POINT (1.3825654 48.7399113),4.9 km,16 mins
764144581,658302934,POINT (1.5004603 48.6603812),1.0,POINT (1.3825654 48.7399113),14.5 km,19 mins
78007874,658302934,POINT (1.3803568 48.7389345),1.0,POINT (1.3825654 48.7399113),0.6 km,2 mins
746414886,658302934,POINT (1.1976441 48.7694552),1.0,POINT (1.3825654 48.7399113),16.5 km,21 mins
1452747150,658302934,POINT (1.2531719 48.8432071),0.0,POINT (1.3825654 48.7399113),19.9 km,1 hour 3 mins
78005437,658302934,POINT (1.3562779 48.712418),1.0,POINT (1.3825654 48.7399113),5.8 km,8 mins
213237245,658302934,POINT (1.2411202 48.7632262),1.0,POINT (1.3825654 48.7399113),13.4 km,15 mins
609468992,658302934,POINT (1.2325806 48.6405554),1.0,POINT (1.3825654 48.7399113),19.2 km,20 mins
818696864,658302934,POINT (1.3579211 48.7447023),1.0,POINT (1.3825654 48.7399113),4.3 km,8 mins
813991780,658302934,POINT (1.0731951 48.6927148),1.0,POINT (1.3825654 48.7399113),27.5 km,29 mins
739888851,658302934,POINT (1.303906 48.75186),1.0,POINT (1.3825654 48.7399113),8.5 km,11 mins
78012267,658302934,POINT (1.3719853 48.7292064),1.0,POINT (1.3825654 48.7399113),2.3 km,5 mins
700168298,658302934,POINT (1.210611 48.7580989),1.0,POINT (1.3825654 48.7399113),15.3 km,17 mins
162858075,78899980,POINT (1.3746477 48.7222691),1.0,POINT (1.3760534 48.7188515),0.9 km,3 mins
78007018,78899980,POINT (1.351054 48.689927),1.0,POINT (1.3760534 48.7188515),5.1 km,8 mins
856089133,78899980,POINT (1.5230773 48.6454179),0.0,POINT (1.3760534 48.7188515),17.1 km,59 mins
842621873,78899980,POINT (1.3798422 48.728863),1.0,POINT (1.3760534 48.7188515),1.4 km,5 mins
838320706,78899980,POINT (1.3919715 48.7385156),1.0,POINT (1.3760534 48.7188515),3.5 km,5 mins
776399834,78899980,POINT (1.3414973 48.7272205),1.0,POINT (1.3760534 48.7188515),5.6 km,9 mins
854577575,78899980,POINT (1.3579211 48.7447023),0.0,POINT (1.3760534 48.7188515),4.0 km,18 mins
648993440,78899980,POINT (1.2410824 48.7613818),1.0,POINT (1.3760534 48.7188515),14.9 km,16 mins
888888888,78899980,POINT (1.3796637 48.7209265),1.0,POINT (1.3760534 48.7188515),0.5 km,2 mins
480302361,78899980,POINT (1.3827051 48.7302065),1.0,POINT (1.3760534 48.7188515),2.3 km,5 mins
710283561,78899980,POINT (1.374591 48.7325587),1.0,POINT (1.3760534 48.7188515),2.1 km,5 mins
810259688,78899980,POINT (1.356134 48.711115),0.0,POINT (1.3760534 48.7188515),2.6 km,10 mins
764144581,78899980,POINT (1.5004603 48.6603812),1.0,POINT (1.3760534 48.7188515),13.8 km,16 mins
78007874,78899980,POINT (1.3803568 48.7389345),1.0,POINT (1.3760534 48.7188515),3.4 km,5 mins
746414886,78899980,POINT (1.1976441 48.7694552),1.0,POINT (1.3760534 48.7188515),18.2 km,22 mins
1452747150,78899980,POINT (1.2531719 48.8432071),0.0,POINT (1.3760534 48.7188515),21.4 km,1 hour 17 mins
78005437,78899980,POINT (1.3562779 48.712418),1.0,POINT (1.3760534 48.7188515),2.3 km,4 mins
213237245,78899980,POINT (1.2411202 48.7632262),1.0,POINT (1.3760534 48.7188515),15.2 km,17 mins
609468992,78899980,POINT (1.2325806 48.6405554),1.0,POINT (1.3760534 48.7188515),15.7 km,16 mins
818696864,78899980,POINT (1.3579211 48.7447023),1.0,POINT (1.3760534 48.7188515),7.4 km,11 mins
813991780,78899980,POINT (1.0731951 48.6927148),1.0,POINT (1.3760534 48.7188515),26.1 km,27 mins
739888851,78899980,POINT (1.303906 48.75186),1.0,POINT (1.3760534 48.7188515),10.2 km,13 mins
78012267,78899980,POINT (1.3719853 48.7292064),1.0,POINT (1.3760534 48.7188515),1.6 km,4 mins
700168298,78899980,POINT (1.210611 48.7580989),1.0,POINT (1.3760534 48.7188515),17.0 km,19 mins
162858075,197274024,POINT (1.3746477 48.7222691),1.0,POINT (1.3616833 48.7136486),2.6 km,5 mins
78007018,197274024,POINT (1.351054 48.689927),1.0,POINT (1.3616833 48.7136486),3.4 km,5 mins
856089133,197274024,POINT (1.5230773 48.6454179),0.0,POINT (1.3616833 48.7136486),18.4 km,1 hour 3 mins
842621873,197274024,POINT (1.3798422 48.728863),1.0,POINT (1.3616833 48.7136486),4.0 km,6 mins
838320706,197274024,POINT (1.3919715 48.7385156),1.0,POINT (1.3616833 48.7136486),4.9 km,6 mins
776399834,197274024,POINT (1.3414973 48.7272205),1.0,POINT (1.3616833 48.7136486),3.9 km,6 mins
854577575,197274024,POINT (1.3579211 48.7447023),0.0,POINT (1.3616833 48.7136486),4.3 km,18 mins
648993440,197274024,POINT (1.2410824 48.7613818),1.0,POINT (1.3616833 48.7136486),13.2 km,13 mins
888888888,197274024,POINT (1.3796637 48.7209265),1.0,POINT (1.3616833 48.7136486),2.5 km,4 mins
480302361,197274024,POINT (1.3827051 48.7302065),1.0,POINT (1.3616833 48.7136486),3.7 km,6 mins
710283561,197274024,POINT (1.374591 48.7325587),1.0,POINT (1.3616833 48.7136486),2.5 km,5 mins
810259688,197274024,POINT (1.356134 48.711115),0.0,POINT (1.3616833 48.7136486),1.0 km,4 mins
764144581,197274024,POINT (1.5004603 48.6603812),1.0,POINT (1.3616833 48.7136486),18.0 km,18 mins
78007874,197274024,POINT (1.3803568 48.7389345),1.0,POINT (1.3616833 48.7136486),4.8 km,6 mins
746414886,197274024,POINT (1.1976441 48.7694552),1.0,POINT (1.3616833 48.7136486),16.5 km,20 mins
1452747150,197274024,POINT (1.2531719 48.8432071),0.0,POINT (1.3616833 48.7136486),21.7 km,1 hour 17 mins
78005437,197274024,POINT (1.3562779 48.712418),1.0,POINT (1.3616833 48.7136486),0.6 km,1 min
213237245,197274024,POINT (1.2411202 48.7632262),1.0,POINT (1.3616833 48.7136486),13.4 km,14 mins
609468992,197274024,POINT (1.2325806 48.6405554),1.0,POINT (1.3616833 48.7136486),14.0 km,14 mins
818696864,197274024,POINT (1.3579211 48.7447023),1.0,POINT (1.3616833 48.7136486),5.7 km,9 mins
813991780,197274024,POINT (1.0731951 48.6927148),1.0,POINT (1.3616833 48.7136486),24.4 km,24 mins
739888851,197274024,POINT (1.303906 48.75186),1.0,POINT (1.3616833 48.7136486),8.5 km,10 mins
78012267,197274024,POINT (1.3719853 48.7292064),1.0,POINT (1.3616833 48.7136486),2.1 km,4 mins
700168298,197274024,POINT (1.210611 48.7580989),1.0,POINT (1.3616833 48.7136486),15.3 km,16 mins
162858075,466678534,POINT (1.3746477 48.7222691),1.0,POINT (1.421348 48.7471879),7.4 km,11 mins
78007018,466678534,POINT (1.351054 48.689927),1.0,POINT (1.421348 48.7471879),10.7 km,14 mins
856089133,466678534,POINT (1.5230773 48.6454179),0.0,POINT (1.421348 48.7471879),15.6 km,51 mins
842621873,466678534,POINT (1.3798422 48.728863),1.0,POINT (1.421348 48.7471879),4.6 km,8 mins
838320706,466678534,POINT (1.3919715 48.7385156),1.0,POINT (1.421348 48.7471879),3.3 km,5 mins
776399834,466678534,POINT (1.3414973 48.7272205),1.0,POINT (1.421348 48.7471879),8.0 km,12 mins
854577575,466678534,POINT (1.3579211 48.7447023),0.0,POINT (1.421348 48.7471879),6.3 km,23 mins
648993440,466678534,POINT (1.2410824 48.7613818),1.0,POINT (1.421348 48.7471879),14.4 km,14 mins
888888888,466678534,POINT (1.3796637 48.7209265),1.0,POINT (1.421348 48.7471879),5.6 km,10 mins
480302361,466678534,POINT (1.3827051 48.7302065),1.0,POINT (1.421348 48.7471879),4.4 km,8 mins
710283561,466678534,POINT (1.374591 48.7325587),1.0,POINT (1.421348 48.7471879),4.5 km,8 mins
810259688,466678534,POINT (1.356134 48.711115),0.0,POINT (1.421348 48.7471879),8.6 km,29 mins
764144581,466678534,POINT (1.5004603 48.6603812),1.0,POINT (1.421348 48.7471879),14.8 km,18 mins
78007874,466678534,POINT (1.3803568 48.7389345),1.0,POINT (1.421348 48.7471879),3.4 km,5 mins
746414886,466678534,POINT (1.1976441 48.7694552),1.0,POINT (1.421348 48.7471879),17.7 km,21 mins
1452747150,466678534,POINT (1.2531719 48.8432071),0.0,POINT (1.421348 48.7471879),20.5 km,1 hour 7 mins
78005437,466678534,POINT (1.3562779 48.712418),1.0,POINT (1.421348 48.7471879),7.9 km,10 mins
213237245,466678534,POINT (1.2411202 48.7632262),1.0,POINT (1.421348 48.7471879),14.6 km,15 mins
609468992,466678534,POINT (1.2325806 48.6405554),1.0,POINT (1.421348 48.7471879),21.3 km,23 mins
818696864,466678534,POINT (1.3579211 48.7447023),1.0,POINT (1.421348 48.7471879),5.5 km,8 mins
813991780,466678534,POINT (1.0731951 48.6927148),1.0,POINT (1.421348 48.7471879),28.7 km,29 mins
739888851,466678534,POINT (1.303906 48.75186),1.0,POINT (1.421348 48.7471879),9.7 km,11 mins
78012267,466678534,POINT (1.3719853 48.7292064),1.0,POINT (1.421348 48.7471879),5.0 km,8 mins
700168298,466678534,POINT (1.210611 48.7580989),1.0,POINT (1.421348 48.7471879),16.5 km,17 mins
162858075,658187452,POINT (1.3746477 48.7222691),1.0,POINT (1.3386537 48.7258805),5.8 km,9 mins
78007018,658187452,POINT (1.351054 48.689927),1.0,POINT (1.3386537 48.7258805),6.6 km,10 mins
856089133,658187452,POINT (1.5230773 48.6454179),0.0,POINT (1.3386537 48.7258805),22.3 km,1 hour 15 mins
842621873,658187452,POINT (1.3798422 48.728863),1.0,POINT (1.3386537 48.7258805),4.7 km,10 mins
838320706,658187452,POINT (1.3919715 48.7385156),1.0,POINT (1.3386537 48.7258805),8.1 km,11 mins
776399834,658187452,POINT (1.3414973 48.7272205),1.0,POINT (1.3386537 48.7258805),0.6 km,2 mins
854577575,658187452,POINT (1.3579211 48.7447023),0.0,POINT (1.3386537 48.7258805),4.1 km,15 mins
648993440,658187452,POINT (1.2410824 48.7613818),1.0,POINT (1.3386537 48.7258805),11.5 km,13 mins
888888888,658187452,POINT (1.3796637 48.7209265),1.0,POINT (1.3386537 48.7258805),5.7 km,9 mins
480302361,658187452,POINT (1.3827051 48.7302065),1.0,POINT (1.3386537 48.7258805),4.8 km,11 mins
710283561,658187452,POINT (1.374591 48.7325587),1.0,POINT (1.3386537 48.7258805),4.2 km,9 mins
